distanceFront, distanceLeft, distanceRight, torque
1000, 0.4532645, 0.8133501, 0

1000, 0.4491605, 0.8174542, 0

1000, 0.4450566, 0.8215583, 0

1000, 0.4409524, 0.8256624, 0

1000, 0.4368483, 0.8297665, 0

1000, 0.4368483, 0.8297665, 0

1000, 0.4327442, 0.8338706, 0

1000, 0.4286401, 0.8379747, 0

1000, 0.424536, 0.8420789, 0

1000, 0.4204319, 0.846183, 0

1000, 0.4163278, 0.8502871, 0

1000, 0.4163278, 0.8502871, 0

1000, 0.4122237, 0.8543912, 0

1000, 0.3424537, 0.9241611, -126.6

1000, 0.3383496, 0.9282653, -127.022

1000, 0.3330619, 0.9290677, -127.3361

1000, 0.3330619, 0.9290677, -127.3361

1000, 0.330209, 0.9299112, -127.5271

1000, 0.3297803, 0.9308105, -127.5957

1000, 0.3317842, 0.9317752, -127.542

1000, 0.3362505, 0.9328105, -127.3647

1000, 0.3432291, 0.933917, -127.0618

1000, 0.3432291, 0.933917, -127.0618

1000, 0.3527916, 0.9350903, -126.6303

1000, 0.368221, 0.9331311, -125.7407

0.8010023, 1000, 1000, 0

1000, 0.7315522, 0.7384545, 0

1000, 0.7315522, 0.7384545, 0

1000, 0.7316747, 0.7383319, 0

1000, 0.7317968, 0.7382103, 0

1000, 0.7319184, 0.7380883, 0

1000, 0.7320405, 0.7379662, 0

1000, 0.732163, 0.7378441, 0

1000, 0.732163, 0.7378441, 0

1000, 0.7322851, 0.737722, 0

1000, 0.7324072, 0.7375994, 0

1000, 0.7325292, 0.7374779, 0

1000, 0.7326514, 0.7373558, 0

1000, 0.7327734, 0.7372338, 0

1000, 0.7327734, 0.7372338, 0

1000, 0.7328954, 0.7371116, 0

1000, 0.7330176, 0.7369891, 0

1000, 0.7331396, 0.7368675, 0

1000, 0.7332616, 0.7367455, 0

1000, 0.7333837, 0.7366234, 0

1000, 0.7333837, 0.7366234, 0

1000, 0.7335058, 0.7365013, 0

1000, 0.7336274, 0.7363793, 0

1000, 0.7337494, 0.7362572, 0

1000, 0.733872, 0.7361346, 0

1000, 0.7339941, 0.7360131, 0

1000, 0.7339941, 0.7360131, 0

1000, 0.7341157, 0.7358909, 0

1000, 0.7342382, 0.7357689, 0

1000, 0.7343603, 0.7356468, 0

1000, 0.7344819, 0.7355248, 0

1000, 0.7344819, 0.7355248, 0

1000, 0.7346045, 0.7354027, 0

1000, 0.7347261, 0.7352806, 0

1000, 0.7348486, 0.7351586, 0

1000, 0.7349702, 0.7350365, 0

1000, 0.7350928, 0.7349144, 0

1000, 0.7350928, 0.7349144, 0

1000, 0.7352148, 0.7347919, 0

1000, 0.7353364, 0.7346703, 0

1000, 0.735459, 0.7345477, 0

1000, 0.735581, 0.7344261, 0

1000, 0.7357026, 0.734304, 0

1000, 0.7357026, 0.734304, 0

1000, 0.7358252, 0.7341819, 0

1000, 0.7359473, 0.7340599, 0

1000, 0.7360693, 0.7339374, 0

1000, 0.7361914, 0.7338157, 0

1000, 0.736313, 0.7336937, 0

1000, 0.736313, 0.7336937, 0

1000, 0.7364351, 0.7335716, 0

1.988995, 0.7365571, 0.733449, 0

1.948995, 0.7366792, 0.7333275, 0

1.908995, 0.7368013, 0.7332054, 0

1.868995, 0.9469243, 0.7330833, 0

1.868995, 0.9469243, 0.7330833, 0

1.828995, 0.9470465, 0.7329613, 0

1.788995, 0.9471685, 0.7328392, 0

1.748995, 0.9472906, 0.7327171, 0

1.708995, 0.9474126, 0.732595, 0

1.668995, 0.9475347, 0.522472, 0

1.668995, 0.9475347, 0.522472, 0

1.628995, 0.9476568, 0.5223499, 0

1.588995, 0.9477788, 0.5222278, 0

1.548995, 0.9479009, 0.5221058, 0

1.508995, 0.948023, 0.5219837, 0

1.508995, 0.948023, 0.5219837, 0

1.468995, 1.158146, 0.5218616, 129.4327

1.428995, 1.158268, 0.5217395, 129.4455

1.390219, 1.159411, 0.5220772, 129.4878

1.564973, 1.161116, 0.5252945, 129.4084

1.532584, 1.163396, 0.5314314, 129.2062

1.532584, 1.163396, 0.5314314, 129.2062

1.503144, 1.135377, 0.5405548, 127.2749

1.476573, 1.086627, 0.5527576, 124.168

1.452589, 1.057159, 0.5680734, 0

1.430867, 1.039815, 0.5865046, 0

1.390867, 1.164585, 0.5993281, 125.7583

1.390867, 1.164585, 0.5993281, 125.7583

1.350867, 1.152072, 0.6121516, 124.473

1.554741, 1.156616, 0.6345029, 123.5775

1.540911, 1.161556, 0.6605074, 122.5266

1.530004, 1.166952, 0.6904306, 0

1.522048, 1.166919, 0.6406129, 123.7878

1.522048, 1.166919, 0.6406129, 123.7878

1.482048, 1.151788, 0.5643988, 126.892

1.476873, 1.158103, 0.5421498, 128.3701

1.476272, 1.165972, 0.5809017, 126.7727

1.480283, 1.175233, 0.6251694, 124.986

1.488247, 1.16503, 0.6752158, 0

1.488247, 1.16503, 0.6752158, 0

1.775709, 1.152931, 0.7316633, 0

1.735709, 1.161743, 0.7481472, 0

1.695709, 1.127825, 0.7009743, 0

1.65571, 1.093907, 0.6538015, 0

1.61571, 1.05999, 0.6066279, 0

1.61571, 1.05999, 0.6066279, 0

1.57571, 1.064088, 0.6259186, 0

1.53571, 1.111261, 0.6598359, 0

1.49571, 1.158434, 0.6937534, 0

1.45571, 1.199652, 0.727671, 0

1.45571, 1.199652, 0.727671, 0

1.415711, 1.165735, 0.6954703, 0

1.375711, 1.131818, 0.6482974, 0

1.335711, 1.0979, 0.6011242, 0

1.295711, 1.069592, 0.5880088, 0

1.255711, 1.116765, 0.6219263, 0

1.255711, 1.116765, 0.6219263, 0

1.215711, 1.163938, 0.6558439, 122.8771

1.175711, 1.211112, 0.6897621, 123.5393

1.179641, 1.198823, 0.6573608, 124.5509

1.188042, 1.187855, 0.5872753, 127.5725

1.201756, 1.177907, 0.5254357, 130.285

1.201756, 1.177907, 0.5254357, 130.285

1.222742, 1.16819, 0.4704802, 132.6969

1.252444, 1.158882, 0.4217298, 134.8361

1.292783, 1.150115, 0.4940206, 130.4766

1.346386, 1.141982, 0.5875536, 125.2074

1.411405, 1.135925, 0.5478771, 126.9259

1.411405, 1.135925, 0.5478771, 126.9259

1.489185, 1.131754, 0.5135018, 128.4899

1.590774, 1.12788, 0.4831239, 129.8781

1.724808, 1.124362, 0.4564793, 131.1017

1.904763, 1.121254, 0.4333387, 132.1709

1000, 1.118596, 0.4135043, 133.0946

1000, 1.118596, 0.4135043, 133.0946

1000, 1.149279, 0.3968069, 135.6762

1000, 1.218214, 0.3831055, 140.2992

1000, 1.325782, 0.3722528, 147.2001

1000, 1.323731, 0.5676777, 135.8734

1000, 1.322763, 0.5692052, 135.736

1000, 1.322763, 0.5692052, 135.736

1000, 1.323213, 0.5667898, 135.8938

1000, 1.324737, 0.5675434, 135.9362

1000, 1.327351, 0.5714806, 135.8633

1000, 1.33108, 0.5786558, 135.6736

1000, 1.33108, 0.5786558, 135.6736

1000, 1.335951, 0.5891552, 135.3643

1000, 1.341997, 0.6030985, 134.9315

1000, 1.568133, 0.6206409, 146.8402

1.999413, 1.579964, 0.6419766, 146.2754

1.708669, 1.596477, 0.668509, 145.6824

1.708669, 1.596477, 0.668509, 145.6824

1.483431, 1.615704, 0.7000067, 144.9594

1.117949, 0.9655325, 1.062087, 0

1000, 0.7424532, 0.7275534, 0

1000, 0.7424532, 0.7275534, 0

1000, 0.7425753, 0.7274314, 0

1000, 0.7426974, 0.7273093, 0

1000, 0.7428194, 0.7271872, 0

1000, 0.742941, 0.7270651, 0

1000, 0.7430636, 0.7269426, 0

1000, 0.7430636, 0.7269426, 0

1000, 0.7431857, 0.726821, 0

1000, 0.7433077, 0.7266985, 0

1000, 0.7434298, 0.7265769, 0

1000, 0.7435519, 0.7264548, 0

1000, 0.7435519, 0.7264548, 0

1000, 0.7436734, 0.7263327, 0

1000, 0.7437956, 0.7262107, 0

1000, 0.7439176, 0.7260881, 0

1000, 0.7440402, 0.7259665, 0

1000, 0.7441622, 0.7258444, 0

1000, 0.7441622, 0.7258444, 0

1000, 0.7442843, 0.7257224, 0

1000, 0.7444064, 0.7255998, 0

1000, 0.7445284, 0.7254782, 0

1000, 0.7446505, 0.7253562, 0

1000, 0.7447726, 0.725234, 0

1000, 0.7447726, 0.725234, 0

1000, 0.7448946, 0.725112, 0

1000, 0.7450167, 0.72499, 0

1000, 0.7451383, 0.7248679, 0

1000, 0.7452604, 0.7247458, 0

1000, 0.7453824, 0.7246237, 0

1000, 0.7453824, 0.7246237, 0

1000, 0.745505, 0.7245017, 0

1000, 0.745627, 0.7243796, 0

1000, 0.7457487, 0.7242575, 0

1000, 0.7458712, 0.724135, 0

1000, 0.7459933, 0.7240134, 0

1000, 0.7459933, 0.7240134, 0

1000, 0.7461149, 0.7238913, 0

1000, 0.7462374, 0.7237692, 0

1000, 0.746359, 0.7236467, 0

1000, 0.7464815, 0.7235251, 0

1000, 0.7466031, 0.723403, 0

1000, 0.7466031, 0.723403, 0

1000, 0.7467257, 0.7232805, 0

1000, 0.7468473, 0.7231589, 0

1000, 0.7469698, 0.7230368, 0

1000, 0.7470919, 0.7229148, 0

1000, 0.7472135, 0.7227927, 0

1000, 0.7472135, 0.7227927, 0

1000, 0.7473361, 0.7226706, 0

1000, 0.7474582, 0.7225481, 0

1.989016, 0.7475798, 0.7224265, 0

1.949016, 0.7477018, 0.7223044, 0

1.949016, 0.7477018, 0.7223044, 0

1.909016, 0.7478239, 0.7221823, 0

1.869015, 0.957947, 0.7220603, 0

1.829015, 0.958069, 0.7219382, 0

1.789015, 0.9581911, 0.7218156, 0

1.749015, 0.9583132, 0.7216941, 0

1.749015, 0.9583132, 0.7216941, 0

1.709016, 0.9584352, 0.721572, 0

1.669015, 0.9585573, 0.5114484, 0

1.629015, 0.9586794, 0.5113268, 0

1.589015, 0.9588014, 0.5112047, 0

1.549015, 0.9589235, 0.5110826, 0

1.549015, 0.9589235, 0.5110826, 0

1.509015, 0.9590456, 0.5109606, 0

1.469016, 1.169169, 0.5108385, 130.5949

1.429016, 1.169291, 0.510716, 130.6079

1.390264, 1.170464, 0.5110536, 130.6521

1.565106, 1.172248, 0.5142823, 130.5756

1.565106, 1.172248, 0.5142823, 130.5756

1.532858, 1.174658, 0.5204448, 130.3771

1.503614, 1.125025, 0.529609, 127.3056

1.477298, 1.076772, 0.5418709, 124.22

1.453465, 1.049099, 0.5572067, 0

1.431902, 1.032911, 0.575645, 0

1.431902, 1.032911, 0.575645, 0

1.391902, 1.156802, 0.5885596, 125.9107

1.351902, 1.163919, 0.6014743, 125.615

1.332063, 1.168693, 0.6238309, 124.7227

1.542745, 1.174065, 0.6499271, 123.6791

1.542745, 1.174065, 0.6499271, 123.6791

1.532364, 1.178929, 0.6799829, 0

1.525019, 1.159017, 0.6371868, 123.5634

1.485019, 1.165197, 0.5615823, 127.7295

1.480125, 1.171828, 0.5316356, 129.638

1.480184, 1.180352, 0.5704979, 128.0531

1.480184, 1.180352, 0.5704979, 128.0531

1.485125, 1.172627, 0.6149871, 125.3706

1.494179, 1.157421, 0.6653553, 0

1.783579, 1.145649, 0.7220557, 0

1.74358, 1.17852, 0.7454838, 0

1.70358, 1.144289, 0.6987432, 0

1.70358, 1.144289, 0.6987432, 0

1.66358, 1.110058, 0.6520033, 0

1.62358, 1.075826, 0.6052625, 0

1.58358, 1.056373, 0.6168111, 0

1.543581, 1.103113, 0.6510423, 0

1.503581, 1.149854, 0.6852737, 0

1.503581, 1.149854, 0.6852737, 0

1.463581, 1.196594, 0.7195046, 0

1.423581, 1.181072, 0.6945386, 0

1.383581, 1.146841, 0.6477987, 0

1.343581, 1.112609, 0.6010581, 123.0495

1.303581, 1.078379, 0.5800279, 0

1.303581, 1.078379, 0.5800279, 0

1.31299, 1.084975, 0.6382781, 0

1.27299, 1.09826, 0.6755986, 0

1.23299, 1.141132, 0.7058608, 0

1.19299, 1.184004, 0.6629888, 123.5226

1.15299, 1.222904, 0.6201164, 127.6867

1.15299, 1.222904, 0.6201164, 127.6867

1.160699, 1.214808, 0.5522674, 130.8181

1.175056, 1.202693, 0.4918948, 133.4029

1.196999, 1.191058, 0.4383984, 135.6865

1.227966, 1.180133, 0.4558199, 134.136

1.227966, 1.180133, 0.4558199, 134.136

1.270017, 1.170014, 0.5447009, 128.8582

1.32328, 1.161637, 0.5586705, 127.696

1.387184, 1.155565, 0.5206625, 129.3602

1.467887, 1.150559, 0.4873393, 130.854

1.573922, 1.145986, 0.4579999, 132.1747

1.573922, 1.145986, 0.4579999, 132.1747

1.714884, 1.141897, 0.432376, 133.3339

1.906043, 1.138335, 0.4102364, 134.342

1000, 1.135331, 0.3913809, 135.2083

1000, 1.132913, 0.375642, 135.9405

1000, 1.164391, 0.3628812, 138.4009

1000, 1.164391, 0.3628812, 138.4009

1000, 1.27961, 0.352989, 145.6028

1000, 1.340045, 0.5566033, 137.3907

1000, 1.339423, 0.5516059, 137.6346

1000, 1.340163, 0.5500484, 137.7629

1000, 1.342072, 0.5516762, 137.7786

1000, 1.342072, 0.5516762, 137.7786

1000, 1.345174, 0.5565224, 137.6812

1000, 1.349496, 0.5646527, 137.4688

1000, 1.355072, 0.576166, 137.1382

1000, 1.361943, 0.5911967, 136.6853

1000, 1.58684, 0.6132419, 148.4028

1000, 1.58684, 0.6132419, 148.4028

1000, 0.7322003, 0.7378064, 0

1000, 0.7323223, 0.7376844, 0

1000, 0.7324444, 0.7375623, 0

1000, 0.7324444, 0.7375623, 0

1000, 0.7325669, 0.7374402, 0

1000, 0.732689, 0.7373182, 0

1000, 0.732811, 0.7371961, 0

1000, 0.7329331, 0.737074, 0

1000, 0.7330552, 0.7369519, 0

1000, 0.7330552, 0.7369519, 0

1000, 0.7331768, 0.7368299, 0

1000, 0.7332989, 0.7367078, 0

1000, 0.7334209, 0.7365857, 0

1000, 0.733543, 0.7364637, 0

1000, 0.7336651, 0.7363415, 0

1000, 0.7336651, 0.7363415, 0

1000, 0.7337877, 0.7362195, 0

1000, 0.7339092, 0.7360975, 0

1000, 0.7340313, 0.7359754, 0

1000, 0.7341529, 0.7358533, 0

1000, 0.7342754, 0.7357312, 0

1000, 0.7342754, 0.7357312, 0

1000, 0.7343975, 0.7356092, 0

1000, 0.7345201, 0.7354871, 0

1000, 0.7346417, 0.735365, 0

1000, 0.7347642, 0.735243, 0

1000, 0.7348858, 0.7351209, 0

1000, 0.7348858, 0.7351209, 0

1000, 0.7350084, 0.7349988, 0

1000, 0.7351299, 0.7348768, 0

1000, 0.735252, 0.7347547, 0

1000, 0.7353736, 0.7346326, 0

1000, 0.7354962, 0.7345105, 0

1000, 0.7354962, 0.7345105, 0

1000, 0.7356182, 0.7343884, 0

1000, 0.7357408, 0.7342663, 0

1000, 0.7358624, 0.7341443, 0

1000, 0.7359844, 0.7340222, 0

1000, 0.7359844, 0.7340222, 0

1000, 0.7361065, 0.7339002, 0

1000, 0.7362285, 0.7337781, 0

1000, 0.7363507, 0.733656, 0

1000, 0.7364731, 0.7335339, 0

1000, 0.7365953, 0.7334118, 0

1000, 0.7365953, 0.7334118, 0

1000, 0.7367173, 0.7332898, 0

1000, 0.7368394, 0.7331677, 0

1000, 0.7369615, 0.7330457, 0

1000, 0.7370831, 0.7329236, 0

1000, 0.7372051, 0.7328015, 0

1000, 0.7372051, 0.7328015, 0

1.973088, 0.7373272, 0.7326794, 0

1.933088, 0.7374492, 0.7325574, 0

1.893088, 0.7375714, 0.7324353, 0

1.853088, 0.9476944, 0.7323132, 0

1.813088, 0.9478165, 0.7321911, 0

1.813088, 0.9478165, 0.7321911, 0

1.773088, 0.9479386, 0.7320691, 0

1.733088, 0.9480607, 0.731947, 0

1.693088, 0.9481827, 0.7318249, 0

1.653088, 0.9483048, 0.5217019, 0

1.613088, 0.9484269, 0.5215798, 0

1.613088, 0.9484269, 0.5215798, 0

1.573088, 0.948549, 0.5214577, 0

1.533088, 0.948671, 0.5213357, 0

1.493088, 0.9487931, 0.5212136, 0

1.453088, 1.158916, 0.5210915, 129.5136

1.413088, 1.159038, 0.5209695, 129.5264

1.413088, 1.159038, 0.5209695, 129.5264

1.3743, 1.160183, 0.5213071, 129.5688

1.549013, 1.161893, 0.524525, 129.4896

1.516554, 1.164183, 0.5306638, 129.2877

1.487014, 1.167062, 0.5397902, 128.9606

1.487014, 1.167062, 0.5397902, 128.9606

1.460312, 1.157963, 0.551997, 127.8513

1.436387, 1.11448, 0.5674052, 124.8346

1.41509, 1.085073, 0.586122, 0

1.620055, 1.066253, 0.6081542, 0

1.580055, 1.169224, 0.6230182, 124.7907

1.580055, 1.169224, 0.6230182, 124.7907

1.540055, 1.15436, 0.6378824, 123.2955

1.526171, 1.159335, 0.6641109, 0

1.51505, 1.164656, 0.6942225, 0

1.47505, 1.145712, 0.6614381, 0

1.43505, 1.126768, 0.5769769, 124.9722

1.43505, 1.126768, 0.5769769, 124.9722

1.39505, 1.107824, 0.5186941, 126.9815

1.384939, 1.1129, 0.5494971, 125.6638

1.378516, 1.119032, 0.5848668, 124.1829

1.375146, 1.125568, 0.6249589, 122.5047

1.374921, 1.132466, 0.6702114, 0

1.374921, 1.132466, 0.6702114, 0

1.377949, 1.13966, 0.7211221, 0

1.33795, 1.108616, 0.6963842, 0

1.29795, 1.077571, 0.6448453, 0

1.25795, 1.119247, 0.5933064, 123.7695

1.21795, 1.170786, 0.579473, 127.094

1.21795, 1.170786, 0.579473, 127.094

1.49524, 1.158973, 0.6322791, 123.8073

1.513573, 1.147321, 0.692892, 0

1.536472, 1.138522, 0.6340892, 122.6948

1.496472, 1.178103, 0.5945079, 126.6969

1.52373, 1.169265, 0.5685081, 127.5816

1.52373, 1.169265, 0.5685081, 127.5816

1.561172, 1.160187, 0.6445203, 123.255

1.608906, 1.151994, 0.6926991, 0

1.664798, 1.146045, 0.6420521, 122.6729

1.624798, 1.173746, 0.6143502, 125.4598

1.624798, 1.173746, 0.6143502, 125.4598

1.69075, 1.167926, 0.5702811, 127.4207

1.775508, 1.162204, 0.5308959, 129.1718

1.883793, 1.156839, 0.495938, 130.7311

1000, 1.151908, 0.5386104, 128.232

1000, 1.147467, 0.6645695, 0

1000, 1.147467, 0.6645695, 0

1000, 1.144106, 0.6375215, 122.8019

1000, 1.158228, 0.6233994, 124.2163

1000, 1.155939, 0.6007485, 125.2461

1000, 1.153975, 0.5813777, 126.1332

1000, 1.152404, 0.565178, 126.8836

1000, 1.152404, 0.565178, 126.8836

1000, 1.151258, 0.552041, 127.502

1000, 1.150564, 0.5418809, 127.9923

1000, 1.150344, 0.5346339, 128.3575

1000, 1.150616, 0.5302582, 128.5996

1000, 1.151398, 0.7387506, 0

1000, 1.151398, 0.7387506, 0

1000, 1.363049, 0.7404107, 128.7185

1000, 1.150406, 0.7427077, 0

1000, 1.152238, 0.7476841, 0

1000, 1.148134, 0.7517882, 0

1000, 1.14403, 0.7558923, 0

1000, 1.14403, 0.7558923, 0

1000, 1.139926, 0.7599964, 0

1000, 1.135822, 0.7641006, 0

1000, 0.9206153, 0.7682046, 0

1000, 0.9165111, 0.7723087, 0

1000, 0.912407, 0.7764128, 0

1000, 0.912407, 0.7764128, 0

1000, 0.9083029, 0.7805169, 0

1000, 0.6930963, 0.7846211, 0

1000, 0.6889924, 0.7887252, 0

1000, 0.6848881, 0.7928293, 0

1000, 0.6848881, 0.7928293, 0

1000, 0.680784, 0.7969335, 0

1000, 0.6766798, 0.8010375, 0

1000, 0.461473, 0.8051416, 0

1000, 0.4573692, 0.8092457, 0

1000, 0.453265, 0.8133498, 0

1000, 0.453265, 0.8133498, 0

1000, 0.4491609, 0.817454, 0

1000, 0.4450568, 0.8215581, 0

1000, 0.4409525, 0.8256622, 0

1000, 0.4368488, 0.8297663, 0

1000, 0.4327444, 0.8338705, 0

1000, 0.4327444, 0.8338705, 0

1000, 0.4286404, 0.8379745, 0

1000, 0.4245363, 0.8420786, 0

1000, 0.4204321, 0.8461828, 0

1000, 0.4163278, 0.8502868, 0

1000, 0.4122241, 0.854391, 0

1000, 0.4122241, 0.854391, 0

1000, 0.4081198, 0.8584951, 0

1000, 0.4040157, 0.8625992, 0

1000, 0.3999116, 0.8667034, 0

1000, 0.3958077, 0.8708075, 0

1000, 0.3917033, 0.8749115, 0

1000, 0.3917033, 0.8749115, 0

1000, 0.3875992, 0.8790157, 0

1000, 0.3178295, 0.9487856, -129.1534

1000, 0.3137254, 0.9528897, -129.584

1000, 0.3085088, 0.9535559, -129.8934

1000, 0.3085088, 0.9535559, -129.8934

1000, 0.3057393, 0.9543519, -130.0813

1000, 0.3054054, 0.9552926, -130.1486

1000, 0.3075176, 0.9563885, -130.095

1000, 0.3121072, 0.9576464, -129.9193

1000, 0.3121072, 0.9576464, -129.9193

1000, 0.3235638, 0.9547321, -129.1645

0.7840457, 1000, 1000, 0

1000, 0.7307206, 0.7392861, 0

1000, 0.7308426, 0.7391635, 0

1000, 0.7309647, 0.7390419, 0

1000, 0.7309647, 0.7390419, 0

1000, 0.7310869, 0.7389199, 0

1000, 0.7312089, 0.7387978, 0

1000, 0.731331, 0.7386757, 0

1000, 0.7314535, 0.7385532, 0

1000, 0.7315755, 0.7384316, 0

1000, 0.7315755, 0.7384316, 0

1000, 0.7316971, 0.7383094, 0

1000, 0.7318197, 0.7381874, 0

1000, 0.7319418, 0.7380654, 0

1000, 0.7320638, 0.7379428, 0

1000, 0.7321854, 0.7378212, 0

1000, 0.7321854, 0.7378212, 0

1000, 0.7323076, 0.7376992, 0

1000, 0.73243, 0.7375766, 0

1000, 0.7325521, 0.737455, 0

1000, 0.7326742, 0.7373329, 0

1000, 0.7327963, 0.7372109, 0

1000, 0.7327963, 0.7372109, 0

1000, 0.7329183, 0.7370887, 0

1000, 0.7330405, 0.7369663, 0

1000, 0.7331625, 0.7368442, 0

1000, 0.7332841, 0.7367221, 0

1000, 0.7332841, 0.7367221, 0

1000, 0.7334062, 0.7366005, 0

1000, 0.7335282, 0.7364784, 0

1000, 0.7336507, 0.7363559, 0

1000, 0.7337728, 0.7362338, 0

1000, 0.7338944, 0.7361122, 0

1000, 0.7338944, 0.7361122, 0

1000, 0.7340165, 0.7359902, 0

1000, 0.734139, 0.7358681, 0

1000, 0.7342606, 0.735746, 0

1000, 0.7343832, 0.735624, 0

1000, 0.7345053, 0.7355014, 0

1000, 0.7345053, 0.7355014, 0

1000, 0.7346269, 0.7353798, 0

1000, 0.7347494, 0.7352577, 0

1000, 0.734871, 0.7351352, 0

1000, 0.7349936, 0.7350136, 0

1000, 0.7351152, 0.7348915, 0

1000, 0.7351152, 0.7348915, 0

1000, 0.7352372, 0.7347695, 0

1000, 0.7353598, 0.7346474, 0

1000, 0.7354814, 0.7345253, 0

1000, 0.7356035, 0.7344032, 0

1.992479, 0.735726, 0.7342811, 0

1.992479, 0.735726, 0.7342811, 0

1.952479, 0.7358481, 0.7341586, 0

1.912479, 0.7359697, 0.734037, 0

1.872478, 0.9460927, 0.7339149, 0

1.832479, 0.9462148, 0.7337924, 0

1.792478, 0.9463369, 0.7336708, 0

1.792478, 0.9463369, 0.7336708, 0

1.752478, 0.9464589, 0.7335488, 0

1.712478, 0.946581, 0.7334266, 0

1.672478, 0.9467031, 0.5233036, 0

1.632478, 0.9468251, 0.5231815, 0

1.632478, 0.9468251, 0.5231815, 0

1.592478, 0.9469472, 0.5230594, 0

1.552478, 0.9470693, 0.5229374, 0

1.512478, 0.9471914, 0.5228153, 0

1.472479, 1.157315, 0.5226932, 129.3455

1.432479, 1.157436, 0.5225711, 129.3583

1.432479, 1.157436, 0.5225711, 129.3583

1.393704, 1.158577, 0.5229089, 129.4004

1.568461, 1.160276, 0.5261251, 129.3208

1.53608, 1.162547, 0.53226, 129.1183

1.506649, 1.11641, 0.5413801, 126.2577

1.480092, 1.071574, 0.5535785, 123.3714

1.480092, 1.071574, 0.5535785, 123.3714

1.455995, 1.045905, 0.5688374, 0

1.434156, 1.030958, 0.5871902, 0

1.394156, 1.156065, 0.5999795, 125.2915

1.354156, 1.151011, 0.6127687, 124.3884

1.55787, 1.15546, 0.6350321, 123.4931

1.55787, 1.15546, 0.6350321, 123.4931

1.544001, 1.160354, 0.6609621, 0

1.533056, 1.165699, 0.6908026, 0

1.493056, 1.146888, 0.707547, 0

1.453056, 1.128077, 0.6224908, 122.7522

1.413056, 1.109266, 0.5374346, 126.094

1.413056, 1.109266, 0.5374346, 126.094

1.402567, 1.113892, 0.5454606, 125.9203

1.396051, 1.119804, 0.5803261, 124.4507

1.392921, 1.126377, 0.6199785, 122.7926

1.392992, 1.133324, 0.6647552, 0

1.396377, 1.140586, 0.7151515, 0

1.396377, 1.140586, 0.7151515, 0

1.356377, 1.109766, 0.7281786, 0

1.316377, 1.078946, 0.6762642, 0

1.276377, 1.095998, 0.6243494, 0

